City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
478,motygino,RU,2022-07-05 04:06:00,58.1831,94.7592,73.85,45,4,1.63,clear sky,0.0,0
479,la ronge,CA,2022-07-05 04:06:01,55.1001,-105.2842,53.67,70,35,6.46,scattered clouds,0.0,0
480,lakatoro,VU,2022-07-05 04:06:01,-16.0999,167.4164,80.91,79,92,18.21,overcast clouds,0.0,0
481,pedasi,PA,2022-07-05 04:06:02,7.5333,-80.0333,77.07,86,100,4.45,overcast clouds,0.0,0
482,rapid valley,US,2022-07-05 04:06:02,44.0625,-103.1463,75.45,77,20,12.66,few clouds,0.0,0
483,luderitz,NA,2022-07-05 04:06:03,-26.6481,15.1594,52.16,83,0,6.24,clear sky,0.0,0
484,pasni,PK,2022-07-05 04:06:03,25.2631,63.471,85.69,76,100,3.22,overcast clouds,0.0,0
485,aguimes,ES,2022-07-05 04:06:04,27.9054,-15.4461,66.83,73,75,23.02,broken clouds,0.0,0
486,avera,US,2022-07-05 04:06:04,33.194,-82.5271,76.55,82,82,7.56,broken clouds,0.0,0
487,rome,US,2022-07-05 04:05:04,34.257,-85.1647,80.64,86,75,8.05,broken clouds,0.0,0
488,boyolangu,ID,2022-07-05 04:06:05,-8.1181,111.8935,84.74,72,61,5.26,light rain,0.0,0
489,shakawe,BW,2022-07-05 04:06:06,-18.3667,21.85,54.05,58,30,4.34,scattered clouds,0.0,0
490,isangel,VU,2022-07-05 04:06:06,-19.55,169.2667,80.71,74,40,14.97,scattered clouds,0.0,0
491,gaya,IN,2022-07-05 04:06:06,24.7833,85.0,97.18,43,15,9.19,few clouds,0.0,0
492,tamworth,GB,2022-07-05 04:06:07,52.634,-1.6959,55.47,84,82,4.0,broken clouds,0.0,0
493,rawson,AR,2022-07-05 04:06:07,-43.3002,-65.1023,48.36,46,96,26.06,overcast clouds,0.0,0
494,calbuco,CL,2022-07-05 04:04:18,-41.768,-73.1273,45.61,82,100,19.64,moderate rain,0.0,0
495,songjianghe,CN,2022-07-05 04:06:08,42.1859,127.479,85.03,43,74,4.05,broken clouds,0.0,0
496,chardara,KZ,2022-07-05 04:06:08,41.2547,67.9692,74.41,40,88,2.46,overcast clouds,0.0,0
497,saint-pierre,RE,2022-07-05 04:06:09,-21.3393,55.4781,67.91,68,0,10.36,clear sky,0.0,0
498,chamalieres,FR,2022-07-05 04:06:09,45.7756,3.0631,56.12,94,0,2.17,clear sky,0.0,0
499,ulagan,RU,2022-07-05 04:06:10,50.6321,87.9563,73.92,27,84,1.7,broken clouds,0.0,0
500,abu samrah,SY,2022-07-05 04:06:10,35.3029,37.1841,74.82,49,0,8.21,clear sky,0.0,0
501,milkovo,RU,2022-07-05 04:06:11,54.7167,158.6167,60.15,74,100,4.09,overcast clouds,0.0,0
502,gornopravdinsk,RU,2022-07-05 04:06:11,60.05,69.9,58.23,51,57,10.31,broken clouds,0.0,0
503,shimanovsk,RU,2022-07-05 04:06:12,52.0,127.7,88.25,43,2,9.26,clear sky,0.0,0
504,shubarshi,KZ,2022-07-05 04:06:13,48.5872,57.1869,66.42,60,49,6.29,scattered clouds,0.0,0
505,sohag,EG,2022-07-05 04:06:13,26.557,31.6948,86.25,25,0,3.91,clear sky,0.0,0
506,lata,PT,2022-07-05 04:06:14,40.1629,-8.3327,63.81,93,0,0.72,clear sky,0.0,0
507,tello,CO,2022-07-05 04:06:14,3.0669,-75.1378,70.12,79,67,3.33,broken clouds,0.0,0
508,gat,IL,2022-07-05 04:06:14,31.61,34.7642,80.4,71,0,3.51,clear sky,0.0,0
509,leh,IN,2022-07-05 04:06:15,34.1667,77.5833,70.7,38,86,4.38,overcast clouds,0.0,0
510,cururupu,BR,2022-07-05 04:06:15,-1.8283,-44.8683,72.7,93,37,2.24,scattered clouds,0.0,0
511,hamilton,US,2022-07-05 04:05:28,39.1834,-84.5333,80.44,69,0,4.61,clear sky,0.0,0
512,valparaiso,CL,2022-07-05 04:02:51,-33.0393,-71.6273,52.48,77,0,9.64,clear sky,0.0,0
513,hope,US,2022-07-05 04:01:56,33.6671,-93.5916,87.85,65,13,5.48,few clouds,0.0,0
514,opuwo,NA,2022-07-05 04:06:16,-18.0607,13.84,55.6,45,0,5.23,clear sky,0.0,0
515,guarapari,BR,2022-07-05 04:06:17,-20.6667,-40.4975,67.89,89,2,6.29,clear sky,0.0,0
516,wenling,CN,2022-07-05 04:06:17,28.3669,121.36,84.72,80,95,21.34,overcast clouds,0.0,0
517,inuvik,CA,2022-07-05 04:06:18,68.3499,-133.7218,82.17,40,19,11.18,few clouds,0.0,0
518,tura,IN,2022-07-05 04:01:24,25.5198,90.2201,87.4,66,99,2.51,overcast clouds,0.0,0
519,suamico,US,2022-07-05 04:06:18,44.6319,-88.0393,70.88,93,98,5.79,overcast clouds,0.0,0
520,milpitas,US,2022-07-05 04:06:17,37.4283,-121.9066,71.98,72,75,12.66,broken clouds,0.0,0
521,palmer,US,2022-07-05 04:06:19,42.1584,-72.3287,67.37,77,0,0.0,clear sky,0.0,0
522,vao,NC,2022-07-05 04:06:19,-22.6667,167.4833,74.84,76,100,16.55,overcast clouds,0.0,0
523,stornoway,GB,2022-07-05 04:06:20,58.2093,-6.3865,49.93,92,40,2.3,scattered clouds,0.0,0
524,sao joao da barra,BR,2022-07-05 04:06:20,-21.6403,-41.0511,69.35,91,0,13.33,clear sky,0.0,0
525,westport,US,2022-07-05 04:02:13,41.1415,-73.3579,73.22,64,0,4.61,clear sky,0.0,0
526,itaituba,BR,2022-07-05 04:02:58,-4.2761,-55.9836,75.11,89,99,2.13,overcast clouds,0.0,0
527,yangjiang,CN,2022-07-05 04:06:21,21.85,111.9667,86.5,77,97,9.35,heavy intensity rain,0.0,0
528,bogorodskoye,RU,2022-07-05 04:06:22,56.55,37.8833,68.14,69,56,4.92,broken clouds,0.0,0
529,bjelovar,HR,2022-07-05 04:06:22,45.8986,16.8489,63.16,91,5,6.24,light rain,0.0,0
530,ampanihy,MG,2022-07-05 04:06:23,-24.7,44.75,57.34,79,0,1.74,clear sky,0.0,0
531,komsomolskiy,UZ,2022-07-05 04:06:23,40.4272,71.7189,81.32,14,1,23.02,clear sky,0.0,0
532,victoria point,AU,2022-07-05 04:06:23,-27.5833,153.3,58.95,97,100,1.99,light rain,0.0,0
533,grado,ES,2022-07-05 04:06:24,43.388,-6.0743,61.5,97,100,5.75,mist,0.0,0
534,raymondville,US,2022-07-05 04:06:24,26.4815,-97.7831,83.08,78,0,12.84,clear sky,0.0,0
535,sorland,NO,2022-07-05 04:06:25,67.667,12.6934,55.26,94,99,11.88,overcast clouds,0.0,0
536,nadvoitsy,RU,2022-07-05 04:06:25,63.8667,34.3167,65.75,84,65,7.56,broken clouds,0.0,0
537,oum hadjer,TD,2022-07-05 04:06:25,13.2954,19.6966,83.28,55,99,6.2,overcast clouds,0.0,0
538,kahului,US,2022-07-05 04:04:12,20.8947,-156.47,78.82,78,40,21.85,light rain,0.0,0
539,soledade,BR,2022-07-05 04:06:26,-28.8183,-52.5103,58.91,83,1,6.13,clear sky,0.0,0
540,bayangol,RU,2022-07-05 04:06:27,50.6977,103.4656,57.96,69,100,0.92,light rain,0.0,0
541,balfour,ZA,2022-07-05 04:06:27,-26.6633,28.5902,43.75,64,0,1.83,clear sky,0.0,0
542,kuldiga,LV,2022-07-05 04:06:28,56.974,21.9572,65.89,91,35,8.03,scattered clouds,0.0,0
543,vanavara,RU,2022-07-05 04:06:28,60.34,102.2797,69.4,50,100,2.37,overcast clouds,0.0,0
544,safaga,EG,2022-07-05 04:06:29,26.7292,33.9365,87.37,39,0,6.49,clear sky,0.0,0
545,dharchula,IN,2022-07-05 04:06:29,29.85,80.5333,78.94,90,99,1.63,overcast clouds,0.0,0
546,cookeville,US,2022-07-05 04:01:55,36.1628,-85.5016,79.59,93,0,0.0,clear sky,0.0,0
547,pathein,MM,2022-07-05 04:06:30,16.7833,94.7333,84.38,75,100,8.19,overcast clouds,0.0,0
548,iskateley,RU,2022-07-05 04:06:30,67.6803,53.1512,60.08,65,85,10.4,overcast clouds,0.0,0
549,the pas,CA,2022-07-05 04:06:31,53.8251,-101.2541,55.81,62,95,7.45,overcast clouds,0.0,0
550,mabaruma,GY,2022-07-05 04:06:31,8.2,-59.7833,73.35,95,97,2.44,overcast clouds,0.0,0
551,abong mbang,CM,2022-07-05 04:06:31,3.9833,13.1833,66.31,99,99,1.99,light rain,0.0,0
552,ciudad bolivar,VE,2022-07-05 04:06:32,8.1222,-63.5497,78.28,80,44,10.22,scattered clouds,0.0,0
553,vangaindrano,MG,2022-07-05 04:06:32,-23.35,47.6,66.51,89,96,3.18,light rain,0.0,0
554,bonthe,SL,2022-07-05 04:06:33,7.5264,-12.505,75.88,80,79,6.2,broken clouds,0.0,0
555,riosucio,CO,2022-07-05 04:05:13,5.4216,-75.7032,57.27,98,96,1.19,overcast clouds,0.0,0
556,grindavik,IS,2022-07-05 04:06:33,63.8424,-22.4338,46.87,93,75,6.91,broken clouds,0.0,0
557,coxim,BR,2022-07-05 04:06:34,-18.5067,-54.76,66.88,35,6,4.68,clear sky,0.0,0
558,acajutla,SV,2022-07-05 04:06:35,13.5928,-89.8275,79.34,85,100,9.75,light rain,0.0,0
559,troitskoye,RU,2022-07-05 04:06:35,52.9821,84.6757,74.1,48,78,7.85,broken clouds,0.0,0
560,nagato,JP,2022-07-05 04:06:35,34.3833,131.2,79.74,86,97,2.04,overcast clouds,0.0,0
561,beidao,CN,2022-07-05 04:06:36,34.5686,105.8933,87.58,34,9,6.17,clear sky,0.0,0
562,khuzdar,PK,2022-07-05 04:06:36,27.7384,66.6434,81.41,63,100,4.5,overcast clouds,0.0,0
563,newport,GB,2022-07-05 04:06:37,51.5877,-2.9984,54.54,86,16,4.59,few clouds,0.0,0
564,solano,US,2022-07-05 04:06:37,38.2333,-121.9511,70.21,75,0,16.11,clear sky,0.0,0
565,berbera,SO,2022-07-05 04:06:38,10.4396,45.0143,89.28,41,69,28.92,broken clouds,0.0,0
566,bay-khaak,RU,2022-07-05 04:06:38,51.1667,94.5,76.69,24,39,4.79,scattered clouds,0.0,0
567,santa eulalia,PE,2022-07-05 04:06:39,-11.85,-76.6833,30.99,49,65,1.19,broken clouds,0.0,0
568,katobu,ID,2022-07-05 04:06:39,-4.9408,122.5276,84.52,68,53,2.68,broken clouds,0.0,0
569,nouadhibou,MR,2022-07-05 04:06:39,20.931,-17.0347,68.09,86,25,21.14,scattered clouds,0.0,0
570,kolokani,ML,2022-07-05 04:06:40,13.5728,-8.0339,77.56,73,82,10.33,broken clouds,0.0,0
571,neiafu,TO,2022-07-05 04:06:40,-18.65,-173.9833,75.88,78,75,11.5,broken clouds,0.0,0
572,puerto penasco,MX,2022-07-05 04:06:41,31.3167,-113.5333,83.91,63,0,10.0,clear sky,0.0,0
573,souillac,MU,2022-07-05 04:06:41,-20.5167,57.5167,70.09,75,94,15.43,light rain,0.0,0
574,bekhtery,UA,2022-07-05 04:06:41,46.251,32.2927,74.46,59,40,6.2,scattered clouds,0.0,0
575,yar-sale,RU,2022-07-05 04:06:42,66.8333,70.8333,48.97,84,100,16.17,overcast clouds,0.0,0
576,brae,GB,2022-07-05 04:06:42,60.3964,-1.353,50.02,80,100,17.05,overcast clouds,0.0,0
577,ulladulla,AU,2022-07-05 04:06:43,-35.35,150.4667,50.9,77,100,15.03,overcast clouds,0.0,0
578,danshui,CN,2022-07-05 04:06:43,22.7984,114.4672,83.43,78,100,10.89,moderate rain,0.0,0
579,kirkwall,GB,2022-07-05 04:06:44,58.9848,-2.9587,50.05,81,75,11.5,broken clouds,0.0,0
580,los llanos de aridane,ES,2022-07-05 04:06:44,28.6585,-17.9182,65.95,73,75,17.27,broken clouds,0.0,0
581,piltene,LV,2022-07-05 04:06:44,57.2243,21.6744,66.15,77,20,11.5,few clouds,0.0,0
582,uige,AO,2022-07-05 04:06:45,-7.6087,15.0613,57.52,64,0,2.57,clear sky,0.0,0
583,rafiganj,IN,2022-07-05 04:06:45,24.8167,84.65,97.3,42,7,8.9,clear sky,0.0,0
584,purranque,CL,2022-07-05 04:03:22,-40.9167,-73.1667,45.73,91,100,7.4,overcast clouds,0.0,0
585,tupik,RU,2022-07-05 04:06:46,54.4253,119.9327,79.45,62,100,9.37,overcast clouds,0.0,0
586,bone,DE,2022-07-05 04:06:46,51.9669,12.1396,58.82,79,6,5.35,clear sky,0.0,0
587,mount gambier,AU,2022-07-05 04:06:47,-37.8333,140.7667,59.5,52,19,8.3,few clouds,0.0,0
588,zhuanghe,CN,2022-07-05 04:06:47,39.7008,122.9911,79.61,75,4,7.54,clear sky,0.0,0
589,rockhampton,AU,2022-07-05 04:06:47,-23.3833,150.5,53.49,87,75,8.05,light rain,0.0,0
590,zehdenick,DE,2022-07-05 04:06:48,52.9785,13.3317,62.91,80,48,4.94,scattered clouds,0.0,0
591,carlsbad,US,2022-07-05 04:06:48,33.1581,-117.3506,68.09,82,0,4.61,clear sky,0.0,0
592,santa marta,CO,2022-07-05 04:06:49,11.2408,-74.199,78.85,83,20,5.75,few clouds,0.0,0
593,vostochnyy,RU,2022-07-05 04:06:49,55.8167,37.8667,71.89,59,8,5.5,clear sky,0.0,0
594,boende,CD,2022-07-05 04:06:49,-0.2167,20.8667,68.95,92,75,1.12,light rain,0.0,0
595,voh,NC,2022-07-05 04:06:50,-20.9667,164.7,81.97,64,48,7.61,scattered clouds,0.0,0
596,zakamensk,RU,2022-07-05 04:06:50,50.3741,103.2863,59.16,74,100,0.18,overcast clouds,0.0,0
597,lasa,IT,2022-07-05 04:06:51,46.6166,10.7002,54.36,89,87,5.06,overcast clouds,0.0,0
598,bakhtiyarpur,IN,2022-07-05 04:06:51,25.4667,85.5167,93.22,47,37,9.04,scattered clouds,0.0,0
599,kirgiz-miyaki,RU,2022-07-05 04:06:52,53.6324,54.7979,51.67,85,100,11.48,overcast clouds,0.0,0
600,chapleau,CA,2022-07-05 04:06:52,47.8405,-83.4034,59.31,99,100,4.07,light rain,0.0,0
601,nelson bay,AU,2022-07-05 04:06:52,-32.7167,152.15,63.1,98,100,21.0,light rain,0.0,0
602,machali,CL,2022-07-05 04:06:53,-34.1833,-70.6667,42.26,50,0,3.09,clear sky,0.0,0
603,le vauclin,MQ,2022-07-05 04:06:53,14.5452,-60.8388,82.85,83,20,2.3,few clouds,0.0,0
604,nortelandia,BR,2022-07-05 04:06:54,-14.4547,-56.8028,69.1,47,82,4.56,broken clouds,0.0,0
605,nuuk,GL,2022-07-05 04:06:54,64.1835,-51.7216,47.01,93,100,14.97,light rain,0.0,0
606,gerash,IR,2022-07-05 04:06:54,27.6652,54.1371,89.65,49,34,2.13,scattered clouds,0.0,0
607,camargo,MX,2022-07-05 04:06:55,27.6667,-105.1667,88.21,27,83,2.55,broken clouds,0.0,0
608,ketchikan,US,2022-07-05 04:06:55,55.3422,-131.6461,61.27,82,20,14.97,few clouds,0.0,0
609,santa cruz,BO,2022-07-05 04:06:56,-17.8,-63.1667,71.06,94,100,8.05,overcast clouds,0.0,0
610,sola,VU,2022-07-05 04:06:56,-13.8833,167.55,80.55,80,45,20.24,scattered clouds,0.0,0
611,tezu,IN,2022-07-05 04:06:57,27.9167,96.1667,92.03,62,18,3.24,few clouds,0.0,0
612,bowen,AU,2022-07-05 04:06:57,-20.0167,148.2333,56.23,93,100,9.24,moderate rain,0.0,0
613,oksfjord,NO,2022-07-05 04:06:58,70.2396,22.3479,62.78,73,100,9.37,overcast clouds,0.0,0
614,urucui,BR,2022-07-05 04:06:58,-7.2294,-44.5561,74.57,63,25,4.88,scattered clouds,0.0,0
615,kuusamo,FI,2022-07-05 04:06:59,65.9667,29.1833,66.24,68,41,3.44,scattered clouds,0.0,0
616,aktau,KZ,2022-07-05 04:06:59,43.65,51.2,72.18,68,87,18.07,overcast clouds,0.0,0
617,canico,PT,2022-07-05 04:06:59,32.6333,-16.85,68.0,81,75,9.22,broken clouds,0.0,0
618,moron,AR,2022-07-05 04:07:00,-34.6534,-58.6198,52.02,95,100,9.22,drizzle,0.0,0
619,tayu,ID,2022-07-05 04:07:00,-6.5397,111.0518,86.07,67,75,6.58,broken clouds,0.0,0
620,kodinsk,RU,2022-07-05 04:07:01,58.6881,99.1844,73.11,44,77,3.2,broken clouds,0.0,0
621,santa teresa,VE,2022-07-05 04:07:01,10.2341,-66.6631,71.62,99,48,1.48,scattered clouds,0.0,0
622,pilas,ES,2022-07-05 04:07:02,37.3034,-6.301,66.36,93,0,2.35,clear sky,0.0,0
623,kamalia,PK,2022-07-05 04:07:02,30.7333,72.65,100.72,39,1,5.41,clear sky,0.0,0
624,vrangel,RU,2022-07-05 04:07:02,42.7297,133.0839,67.23,82,72,15.5,broken clouds,0.0,0
625,lalmohan,BD,2022-07-05 04:07:03,22.3384,90.7419,85.5,78,48,17.81,scattered clouds,0.0,0
626,goure,NE,2022-07-05 04:07:03,13.9835,10.2704,79.02,53,16,10.92,few clouds,0.0,0
627,tsaritsani,GR,2022-07-05 04:07:04,39.8833,22.2333,58.8,40,0,2.15,clear sky,0.0,0
628,slave lake,CA,2022-07-05 04:05:45,55.2834,-114.769,55.65,91,92,5.12,overcast clouds,0.0,0
629,srednekolymsk,RU,2022-07-05 04:07:05,67.45,153.6833,79.93,34,100,13.04,overcast clouds,0.0,0
630,terra santa,BR,2022-07-05 04:07:05,-2.1042,-56.4869,76.1,86,82,2.86,broken clouds,0.0,0
631,puerto baquerizo moreno,EC,2022-07-05 04:07:06,-0.9,-89.6,70.38,79,63,11.63,broken clouds,0.0,0
632,svetlaya,RU,2022-07-05 04:07:06,46.5389,138.3297,62.58,85,92,8.46,overcast clouds,0.0,0
633,licheng,CN,2022-07-05 04:07:07,23.2955,113.8284,82.44,86,100,7.83,moderate rain,0.0,0
634,gatton,AU,2022-07-05 04:07:07,-27.55,152.2833,53.64,86,100,2.64,light rain,0.0,0
635,birao,CF,2022-07-05 04:07:08,10.2849,22.7882,73.29,72,100,2.08,overcast clouds,0.0,0
636,ranong,TH,2022-07-05 04:07:08,9.9658,98.6348,80.83,85,100,14.09,overcast clouds,0.0,0
637,vuktyl,RU,2022-07-05 04:07:09,63.8567,57.3094,58.86,55,93,3.4,overcast clouds,0.0,0
638,the valley,AI,2022-07-05 04:07:09,18.217,-63.0578,81.1,78,42,19.19,scattered clouds,0.0,0
639,sechura,PE,2022-07-05 04:07:10,-5.5569,-80.8222,63.84,79,36,10.71,scattered clouds,0.0,0
640,kropotkin,RU,2022-07-05 04:07:10,45.4375,40.5756,71.24,57,16,3.8,few clouds,0.0,0
641,trindade,BR,2022-07-05 04:04:15,-16.6494,-49.4889,58.75,45,3,5.59,clear sky,0.0,0
642,mahon,ES,2022-07-05 04:07:11,39.8885,4.2658,73.96,94,0,3.44,clear sky,0.0,0
643,goderich,CA,2022-07-05 04:07:11,43.7501,-81.7165,67.14,88,100,14.72,overcast clouds,0.0,0
644,mrakovo,RU,2022-07-05 04:07:12,52.7161,56.6244,56.07,63,98,7.45,overcast clouds,0.0,0
645,waipawa,NZ,2022-07-05 04:07:12,-41.4122,175.5153,50.22,80,100,11.16,overcast clouds,0.0,0
646,huanren,CN,2022-07-05 04:07:13,41.2647,125.3667,86.97,56,25,4.97,scattered clouds,0.0,0
647,knysna,ZA,2022-07-05 04:07:13,-34.0363,23.0471,53.44,61,0,3.18,clear sky,0.0,0
648,san isidro,PE,2022-07-05 04:07:14,-12.1167,-77.05,60.39,85,100,8.05,overcast clouds,0.0,0
649,tukrah,LY,2022-07-05 04:07:14,32.5341,20.5791,75.02,66,0,5.57,clear sky,0.0,0
650,murgab,TM,2022-07-05 04:07:14,37.4966,61.9714,82.87,24,0,8.05,clear sky,0.0,0
651,ulaanbaatar,MN,2022-07-05 04:04:10,47.9077,106.8832,66.33,48,40,6.71,scattered clouds,0.0,0
652,san vicente,AR,2022-07-05 04:07:15,-26.6167,-54.1333,61.39,76,100,3.49,overcast clouds,0.0,0
653,shakhta,RU,2022-07-05 04:07:16,59.0927,57.653,54.95,61,100,4.83,overcast clouds,0.0,0
654,karratha,AU,2022-07-05 04:07:16,-20.7377,116.8463,69.48,24,13,20.22,few clouds,0.0,0
655,trunovskoye,RU,2022-07-05 04:07:17,45.4878,42.1358,74.7,51,0,9.62,clear sky,0.0,0
656,riyadh,SA,2022-07-05 04:07:06,24.6877,46.7219,89.74,16,4,11.52,clear sky,0.0,0
657,moses lake,US,2022-07-05 04:07:17,47.1301,-119.2781,66.88,45,75,11.5,broken clouds,0.0,0
658,presidencia roque saenz pena,AR,2022-07-05 04:07:18,-26.7852,-60.4388,62.8,89,97,7.45,overcast clouds,0.0,0
659,ayan,RU,2022-07-05 04:07:18,56.45,138.1667,63.16,79,11,7.85,few clouds,0.0,0
660,labuhan,ID,2022-07-05 04:07:19,-6.8844,112.2051,86.23,69,69,5.84,broken clouds,0.0,0
661,brokopondo,SR,2022-07-05 04:07:19,4.75,-55.1667,76.68,81,93,5.39,very heavy rain,0.0,0
662,salinas,US,2022-07-05 04:06:45,36.6777,-121.6555,67.01,82,100,10.36,mist,0.0,0
663,ribeira brava,PT,2022-07-05 04:07:20,32.65,-17.0667,68.0,73,48,5.44,scattered clouds,0.0,0
664,yei,SS,2022-07-05 04:07:20,4.095,30.6779,63.19,89,16,2.39,few clouds,0.0,0
665,nichinan,JP,2022-07-05 04:07:21,31.6,131.3667,83.43,78,100,13.62,overcast clouds,0.0,0
666,jaen,ES,2022-07-05 04:07:21,38.0,-3.5,64.13,50,20,3.98,few clouds,0.0,0
667,morondava,MG,2022-07-05 04:07:22,-20.2833,44.2833,63.01,74,0,7.52,clear sky,0.0,0
668,port blair,IN,2022-07-05 04:06:52,11.6667,92.75,80.62,86,100,21.05,moderate rain,0.0,0
669,tankhoy,RU,2022-07-05 04:07:22,51.5528,105.1306,55.67,88,100,7.29,overcast clouds,0.0,0
670,antofagasta,CL,2022-07-05 04:07:23,-23.65,-70.4,56.48,71,100,6.55,overcast clouds,0.0,0
671,yerofey pavlovich,RU,2022-07-05 04:07:23,53.9667,121.9667,88.93,40,76,9.6,broken clouds,0.0,0
672,bilibino,RU,2022-07-05 04:07:24,68.0546,166.4372,63.73,46,85,7.47,overcast clouds,0.0,0
673,vicuna,CL,2022-07-05 04:07:24,-30.0319,-70.7081,42.53,39,51,2.17,broken clouds,0.0,0
674,pochutla,MX,2022-07-05 04:07:25,15.7432,-96.4661,78.82,93,94,3.6,overcast clouds,0.0,0
675,cap-aux-meules,CA,2022-07-05 04:07:25,47.3821,-61.8597,60.51,65,4,5.14,clear sky,0.0,0
676,galle,LK,2022-07-05 04:07:00,6.0367,80.217,79.66,86,100,17.18,overcast clouds,0.0,0
677,zhigansk,RU,2022-07-05 04:07:26,66.7697,123.3711,57.31,55,98,16.98,overcast clouds,0.0,0
678,nuevo progreso,MX,2022-07-05 04:07:26,23.1667,-97.95,81.54,69,3,5.3,clear sky,0.0,0
679,sarwar,IN,2022-07-05 04:07:27,26.0667,75.0,92.32,55,87,9.19,light rain,0.0,0
680,rio grande,BR,2022-07-05 04:07:27,-32.035,-52.0986,61.95,96,92,6.06,overcast clouds,0.0,0
681,bosaso,SO,2022-07-05 04:07:28,11.2842,49.1816,88.61,41,87,24.29,overcast clouds,0.0,0
682,altay,CN,2022-07-05 04:07:28,47.8667,88.1167,70.88,31,100,8.37,overcast clouds,0.0,0
683,mitu,CO,2022-07-05 04:07:28,1.1983,-70.1733,71.44,98,99,1.45,overcast clouds,0.0,0
684,san matias,BO,2022-07-05 04:07:29,-16.3667,-58.4,75.42,46,84,5.55,broken clouds,0.0,0
685,ancud,CL,2022-07-05 04:07:30,-41.8697,-73.8203,43.23,78,85,21.61,light rain,0.0,0
686,stribro,CZ,2022-07-05 04:07:30,49.7529,13.0041,62.85,100,100,2.73,overcast clouds,0.0,0
687,itupiranga,BR,2022-07-05 04:06:43,-5.1347,-49.3267,75.52,66,97,1.59,overcast clouds,0.0,0
688,comodoro rivadavia,AR,2022-07-05 04:07:25,-45.8667,-67.5,42.66,52,0,6.91,clear sky,0.0,0
689,clinton,US,2022-07-05 04:07:31,42.587,-82.9199,82.06,65,100,1.99,overcast clouds,0.0,0
690,eyrarbakki,IS,2022-07-05 04:07:31,63.863,-21.1481,45.21,80,55,3.87,broken clouds,0.0,0
691,idritsa,RU,2022-07-05 04:07:32,56.3316,28.8988,63.91,93,4,4.99,clear sky,0.0,0
692,namatanai,PG,2022-07-05 04:07:33,-3.6667,152.4333,84.54,71,100,9.71,light rain,0.0,0
693,aykhal,RU,2022-07-05 04:07:33,66.0,111.5,63.25,59,70,9.1,broken clouds,0.0,0
694,khudumelapye,BW,2022-07-05 04:07:33,-23.8833,24.75,51.67,51,0,6.85,clear sky,0.0,0
695,makakilo city,US,2022-07-05 04:04:11,21.3469,-158.0858,80.92,63,0,23.02,light rain,0.0,0
696,pimentel,PE,2022-07-05 04:07:34,-6.8367,-79.9342,62.46,85,48,10.36,scattered clouds,0.0,0
697,san pedro,PH,2022-07-05 04:05:02,14.35,121.0167,88.83,65,75,3.44,light rain,0.0,0
698,pombas,CV,2022-07-05 04:07:35,17.1503,-25.0201,70.56,81,59,11.1,broken clouds,0.0,0
699,mogadishu,SO,2022-07-05 04:07:35,2.0371,45.3438,76.64,81,100,18.7,light rain,0.0,0
700,honningsvag,NO,2022-07-05 04:07:35,70.9821,25.9704,60.55,77,0,9.22,clear sky,0.0,0
